tipo,i,j,t,ativo,valor,F_max,b,R,c_loss,eta_ch,eta_dis,P_ch_max,P_dis_max,E_min,E_max,E0,c_ch,c_dis
DEMANDA,33.0,,10.0,,0.060327,,,,,,,,,,,,,
DEMANDA,1.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,2.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,3.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,4.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,5.0,,11.0,,0.180236,,,,,,,,,,,,,
DEMANDA,6.0,,11.0,,0.180236,,,,,,,,,,,,,
DEMANDA,7.0,,11.0,,0.180236,,,,,,,,,,,,,
DEMANDA,8.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,9.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,10.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,11.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,12.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,13.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,14.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,15.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,16.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,17.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,18.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,19.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,20.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,21.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,22.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,23.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,24.0,,11.0,,0.180236,,,,,,,,,,,,,
DEMANDA,25.0,,11.0,,0.180236,,,,,,,,,,,,,
DEMANDA,26.0,,11.0,,0.180236,,,,,,,,,,,,,
DEMANDA,27.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,28.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,29.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,30.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,31.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,32.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,33.0,,11.0,,0.060079,,,,,,,,,,,,,
DEMANDA,1.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,2.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,3.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,4.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,5.0,,12.0,,0.179975,,,,,,,,,,,,,
DEMANDA,6.0,,12.0,,0.179975,,,,,,,,,,,,,
DEMANDA,7.0,,12.0,,0.179975,,,,,,,,,,,,,
DEMANDA,8.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,9.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,10.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,11.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,12.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,13.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,14.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,15.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,16.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,17.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,18.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,19.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,20.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,21.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,22.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,23.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,24.0,,12.0,,0.179975,,,,,,,,,,,,,
DEMANDA,25.0,,12.0,,0.179975,,,,,,,,,,,,,
DEMANDA,26.0,,12.0,,0.179975,,,,,,,,,,,,,
DEMANDA,27.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,28.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,29.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,30.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,31.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,32.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,33.0,,12.0,,0.059992,,,,,,,,,,,,,
DEMANDA,1.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,2.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,3.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,4.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,5.0,,13.0,,0.176612,,,,,,,,,,,,,
DEMANDA,6.0,,13.0,,0.176612,,,,,,,,,,,,,
DEMANDA,7.0,,13.0,,0.176612,,,,,,,,,,,,,
DEMANDA,8.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,9.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,10.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,11.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,12.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,13.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,14.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,15.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,16.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,17.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,18.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,19.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,20.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,21.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,22.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,23.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,24.0,,13.0,,0.176612,,,,,,,,,,,,,
DEMANDA,25.0,,13.0,,0.176612,,,,,,,,,,,,,
DEMANDA,26.0,,13.0,,0.176612,,,,,,,,,,,,,
DEMANDA,27.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,28.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,29.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,30.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,31.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,32.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,33.0,,13.0,,0.058871,,,,,,,,,,,,,
DEMANDA,1.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,2.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,3.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,4.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,5.0,,14.0,,0.16997,,,,,,,,,,,,,
DEMANDA,6.0,,14.0,,0.16997,,,,,,,,,,,,,
DEMANDA,7.0,,14.0,,0.16997,,,,,,,,,,,,,
DEMANDA,8.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,9.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,10.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,11.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,12.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,13.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,14.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,15.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,16.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,17.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,18.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,19.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,20.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,21.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,22.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,23.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,24.0,,14.0,,0.16997,,,,,,,,,,,,,
DEMANDA,25.0,,14.0,,0.16997,,,,,,,,,,,,,
DEMANDA,26.0,,14.0,,0.16997,,,,,,,,,,,,,
DEMANDA,27.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,28.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,29.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,30.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,31.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,32.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,33.0,,14.0,,0.056657,,,,,,,,,,,,,
DEMANDA,1.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,2.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,3.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,4.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,5.0,,15.0,,0.169943,,,,,,,,,,,,,
DEMANDA,6.0,,15.0,,0.169943,,,,,,,,,,,,,
DEMANDA,7.0,,15.0,,0.169943,,,,,,,,,,,,,
DEMANDA,8.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,9.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,10.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,11.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,12.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,13.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,14.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,15.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,16.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,17.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,18.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,19.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,20.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,21.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,22.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,23.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,24.0,,15.0,,0.169943,,,,,,,,,,,,,
DEMANDA,25.0,,15.0,,0.169943,,,,,,,,,,,,,
DEMANDA,26.0,,15.0,,0.169943,,,,,,,,,,,,,
DEMANDA,27.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,28.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,29.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,30.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,31.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,32.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,33.0,,15.0,,0.056648,,,,,,,,,,,,,
DEMANDA,1.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,2.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,3.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,4.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,5.0,,16.0,,0.177239,,,,,,,,,,,,,
DEMANDA,6.0,,16.0,,0.177239,,,,,,,,,,,,,
DEMANDA,7.0,,16.0,,0.177239,,,,,,,,,,,,,
DEMANDA,8.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,9.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,10.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,11.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,12.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,13.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,14.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,15.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,16.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,17.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,18.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,19.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,20.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,21.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,22.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,23.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,24.0,,16.0,,0.177239,,,,,,,,,,,,,
DEMANDA,25.0,,16.0,,0.177239,,,,,,,,,,,,,
DEMANDA,26.0,,16.0,,0.177239,,,,,,,,,,,,,
DEMANDA,27.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,28.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,29.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,30.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,31.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,32.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,33.0,,16.0,,0.05908,,,,,,,,,,,,,
DEMANDA,1.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,2.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,3.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,4.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,5.0,,17.0,,0.188747,,,,,,,,,,,,,
DEMANDA,6.0,,17.0,,0.188747,,,,,,,,,,,,,
DEMANDA,7.0,,17.0,,0.188747,,,,,,,,,,,,,
DEMANDA,8.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,9.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,10.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,11.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,12.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,13.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,14.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,15.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,16.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,17.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,18.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,19.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,20.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,21.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,22.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,23.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,24.0,,17.0,,0.188747,,,,,,,,,,,,,
DEMANDA,25.0,,17.0,,0.188747,,,,,,,,,,,,,
DEMANDA,26.0,,17.0,,0.188747,,,,,,,,,,,,,
DEMANDA,27.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,28.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,29.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,30.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,31.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,32.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,33.0,,17.0,,0.062916,,,,,,,,,,,,,
DEMANDA,1.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,2.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,3.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,4.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,5.0,,18.0,,0.201168,,,,,,,,,,,,,
DEMANDA,6.0,,18.0,,0.201168,,,,,,,,,,,,,
DEMANDA,7.0,,18.0,,0.201168,,,,,,,,,,,,,
DEMANDA,8.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,9.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,10.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,11.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,12.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,13.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,14.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,15.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,16.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,17.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,18.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,19.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,20.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,21.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,22.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,23.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,24.0,,18.0,,0.201168,,,,,,,,,,,,,
DEMANDA,25.0,,18.0,,0.201168,,,,,,,,,,,,,
DEMANDA,26.0,,18.0,,0.201168,,,,,,,,,,,,,
DEMANDA,27.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,28.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,29.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,30.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,31.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,32.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,33.0,,18.0,,0.067056,,,,,,,,,,,,,
DEMANDA,1.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,2.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,3.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,4.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,5.0,,19.0,,0.224845,,,,,,,,,,,,,
DEMANDA,6.0,,19.0,,0.224845,,,,,,,,,,,,,
DEMANDA,7.0,,19.0,,0.224845,,,,,,,,,,,,,
DEMANDA,8.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,9.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,10.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,11.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,12.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,13.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,14.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,15.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,16.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,17.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,18.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,19.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,20.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,21.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,22.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,23.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,24.0,,19.0,,0.224845,,,,,,,,,,,,,
DEMANDA,25.0,,19.0,,0.224845,,,,,,,,,,,,,
DEMANDA,26.0,,19.0,,0.224845,,,,,,,,,,,,,
DEMANDA,27.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,28.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,29.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,30.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,31.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,32.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,33.0,,19.0,,0.074948,,,,,,,,,,,,,
DEMANDA,1.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,2.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,3.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,4.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,5.0,,20.0,,0.231279,,,,,,,,,,,,,
DEMANDA,6.0,,20.0,,0.231279,,,,,,,,,,,,,
DEMANDA,7.0,,20.0,,0.231279,,,,,,,,,,,,,
DEMANDA,8.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,9.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,10.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,11.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,12.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,13.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,14.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,15.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,16.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,17.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,18.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,19.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,20.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,21.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,22.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,23.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,24.0,,20.0,,0.231279,,,,,,,,,,,,,
DEMANDA,25.0,,20.0,,0.231279,,,,,,,,,,,,,
DEMANDA,26.0,,20.0,,0.231279,,,,,,,,,,,,,
DEMANDA,27.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,28.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,29.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,30.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,31.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,32.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,33.0,,20.0,,0.077093,,,,,,,,,,,,,
DEMANDA,1.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,2.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,3.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,4.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,5.0,,21.0,,0.233566,,,,,,,,,,,,,
DEMANDA,6.0,,21.0,,0.233566,,,,,,,,,,,,,
DEMANDA,7.0,,21.0,,0.233566,,,,,,,,,,,,,
DEMANDA,8.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,9.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,10.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,11.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,12.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,13.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,14.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,15.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,16.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,17.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,18.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,19.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,20.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,21.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,22.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,23.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,24.0,,21.0,,0.233566,,,,,,,,,,,,,
DEMANDA,25.0,,21.0,,0.233566,,,,,,,,,,,,,
DEMANDA,26.0,,21.0,,0.233566,,,,,,,,,,,,,
DEMANDA,27.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,28.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,29.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,30.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,31.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,32.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,33.0,,21.0,,0.077855,,,,,,,,,,,,,
DEMANDA,1.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,2.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,3.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,4.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,5.0,,22.0,,0.241727,,,,,,,,,,,,,
DEMANDA,6.0,,22.0,,0.241727,,,,,,,,,,,,,
DEMANDA,7.0,,22.0,,0.241727,,,,,,,,,,,,,
DEMANDA,8.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,9.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,10.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,11.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,12.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,13.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,14.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,15.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,16.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,17.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,18.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,19.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,20.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,21.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,22.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,23.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,24.0,,22.0,,0.241727,,,,,,,,,,,,,
DEMANDA,25.0,,22.0,,0.241727,,,,,,,,,,,,,
DEMANDA,26.0,,22.0,,0.241727,,,,,,,,,,,,,
DEMANDA,27.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,28.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,29.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,30.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,31.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,32.0,,22.0,,0.080576,,,,,,,,,,,,,
DEMANDA,33.0,,22.0,,0.080576,,,,,,,,,,,,,
