tipo,i,j,t,ativo,valor,F_max,b,R,c_loss,eta_ch,eta_dis,P_ch_max,P_dis_max,E_min,E_max,E0,c_ch,c_dis
DEMANDA,33.0,,10.0,,0.043844,,,,,,,,,,,,,
DEMANDA,1.0,,11.0,,0.0,,,,,,,,,,,,,
DEMANDA,2.0,,11.0,,0.072774,,,,,,,,,,,,,
DEMANDA,3.0,,11.0,,0.065496,,,,,,,,,,,,,
DEMANDA,4.0,,11.0,,0.087329,,,,,,,,,,,,,
DEMANDA,5.0,,11.0,,0.043664,,,,,,,,,,,,,
DEMANDA,6.0,,11.0,,0.043664,,,,,,,,,,,,,
DEMANDA,7.0,,11.0,,0.145548,,,,,,,,,,,,,
DEMANDA,8.0,,11.0,,0.145548,,,,,,,,,,,,,
DEMANDA,9.0,,11.0,,0.043664,,,,,,,,,,,,,
DEMANDA,10.0,,11.0,,0.043664,,,,,,,,,,,,,
DEMANDA,11.0,,11.0,,0.032748,,,,,,,,,,,,,
DEMANDA,12.0,,11.0,,0.043664,,,,,,,,,,,,,
DEMANDA,13.0,,11.0,,0.043664,,,,,,,,,,,,,
DEMANDA,14.0,,11.0,,0.087329,,,,,,,,,,,,,
DEMANDA,15.0,,11.0,,0.043664,,,,,,,,,,,,,
DEMANDA,16.0,,11.0,,0.043664,,,,,,,,,,,,,
DEMANDA,17.0,,11.0,,0.043664,,,,,,,,,,,,,
DEMANDA,18.0,,11.0,,0.065496,,,,,,,,,,,,,
DEMANDA,19.0,,11.0,,0.065496,,,,,,,,,,,,,
DEMANDA,20.0,,11.0,,0.065496,,,,,,,,,,,,,
DEMANDA,21.0,,11.0,,0.065496,,,,,,,,,,,,,
DEMANDA,22.0,,11.0,,0.065496,,,,,,,,,,,,,
DEMANDA,23.0,,11.0,,0.065496,,,,,,,,,,,,,
DEMANDA,24.0,,11.0,,0.30565,,,,,,,,,,,,,
DEMANDA,25.0,,11.0,,0.30565,,,,,,,,,,,,,
DEMANDA,26.0,,11.0,,0.043664,,,,,,,,,,,,,
DEMANDA,27.0,,11.0,,0.043664,,,,,,,,,,,,,
DEMANDA,28.0,,11.0,,0.043664,,,,,,,,,,,,,
DEMANDA,29.0,,11.0,,0.087329,,,,,,,,,,,,,
DEMANDA,30.0,,11.0,,0.145548,,,,,,,,,,,,,
DEMANDA,31.0,,11.0,,0.109161,,,,,,,,,,,,,
DEMANDA,32.0,,11.0,,0.152825,,,,,,,,,,,,,
DEMANDA,33.0,,11.0,,0.043664,,,,,,,,,,,,,
DEMANDA,1.0,,12.0,,0.0,,,,,,,,,,,,,
DEMANDA,2.0,,12.0,,0.072668,,,,,,,,,,,,,
DEMANDA,3.0,,12.0,,0.065401,,,,,,,,,,,,,
DEMANDA,4.0,,12.0,,0.087202,,,,,,,,,,,,,
DEMANDA,5.0,,12.0,,0.043601,,,,,,,,,,,,,
DEMANDA,6.0,,12.0,,0.043601,,,,,,,,,,,,,
DEMANDA,7.0,,12.0,,0.145336,,,,,,,,,,,,,
DEMANDA,8.0,,12.0,,0.145336,,,,,,,,,,,,,
DEMANDA,9.0,,12.0,,0.043601,,,,,,,,,,,,,
DEMANDA,10.0,,12.0,,0.043601,,,,,,,,,,,,,
DEMANDA,11.0,,12.0,,0.032701,,,,,,,,,,,,,
DEMANDA,12.0,,12.0,,0.043601,,,,,,,,,,,,,
DEMANDA,13.0,,12.0,,0.043601,,,,,,,,,,,,,
DEMANDA,14.0,,12.0,,0.087202,,,,,,,,,,,,,
DEMANDA,15.0,,12.0,,0.043601,,,,,,,,,,,,,
DEMANDA,16.0,,12.0,,0.043601,,,,,,,,,,,,,
DEMANDA,17.0,,12.0,,0.043601,,,,,,,,,,,,,
DEMANDA,18.0,,12.0,,0.065401,,,,,,,,,,,,,
DEMANDA,19.0,,12.0,,0.065401,,,,,,,,,,,,,
DEMANDA,20.0,,12.0,,0.065401,,,,,,,,,,,,,
DEMANDA,21.0,,12.0,,0.065401,,,,,,,,,,,,,
DEMANDA,22.0,,12.0,,0.065401,,,,,,,,,,,,,
DEMANDA,23.0,,12.0,,0.065401,,,,,,,,,,,,,
DEMANDA,24.0,,12.0,,0.305206,,,,,,,,,,,,,
DEMANDA,25.0,,12.0,,0.305206,,,,,,,,,,,,,
DEMANDA,26.0,,12.0,,0.043601,,,,,,,,,,,,,
DEMANDA,27.0,,12.0,,0.043601,,,,,,,,,,,,,
DEMANDA,28.0,,12.0,,0.043601,,,,,,,,,,,,,
DEMANDA,29.0,,12.0,,0.087202,,,,,,,,,,,,,
DEMANDA,30.0,,12.0,,0.145336,,,,,,,,,,,,,
DEMANDA,31.0,,12.0,,0.109002,,,,,,,,,,,,,
DEMANDA,32.0,,12.0,,0.152603,,,,,,,,,,,,,
DEMANDA,33.0,,12.0,,0.043601,,,,,,,,,,,,,
DEMANDA,1.0,,13.0,,0.0,,,,,,,,,,,,,
DEMANDA,2.0,,13.0,,0.07131,,,,,,,,,,,,,
DEMANDA,3.0,,13.0,,0.064179,,,,,,,,,,,,,
DEMANDA,4.0,,13.0,,0.085573,,,,,,,,,,,,,
DEMANDA,5.0,,13.0,,0.042786,,,,,,,,,,,,,
DEMANDA,6.0,,13.0,,0.042786,,,,,,,,,,,,,
DEMANDA,7.0,,13.0,,0.142621,,,,,,,,,,,,,
DEMANDA,8.0,,13.0,,0.142621,,,,,,,,,,,,,
DEMANDA,9.0,,13.0,,0.042786,,,,,,,,,,,,,
DEMANDA,10.0,,13.0,,0.042786,,,,,,,,,,,,,
DEMANDA,11.0,,13.0,,0.03209,,,,,,,,,,,,,
DEMANDA,12.0,,13.0,,0.042786,,,,,,,,,,,,,
DEMANDA,13.0,,13.0,,0.042786,,,,,,,,,,,,,
DEMANDA,14.0,,13.0,,0.085573,,,,,,,,,,,,,
DEMANDA,15.0,,13.0,,0.042786,,,,,,,,,,,,,
DEMANDA,16.0,,13.0,,0.042786,,,,,,,,,,,,,
DEMANDA,17.0,,13.0,,0.042786,,,,,,,,,,,,,
DEMANDA,18.0,,13.0,,0.064179,,,,,,,,,,,,,
DEMANDA,19.0,,13.0,,0.064179,,,,,,,,,,,,,
DEMANDA,20.0,,13.0,,0.064179,,,,,,,,,,,,,
DEMANDA,21.0,,13.0,,0.064179,,,,,,,,,,,,,
DEMANDA,22.0,,13.0,,0.064179,,,,,,,,,,,,,
DEMANDA,23.0,,13.0,,0.064179,,,,,,,,,,,,,
DEMANDA,24.0,,13.0,,0.299504,,,,,,,,,,,,,
DEMANDA,25.0,,13.0,,0.299504,,,,,,,,,,,,,
DEMANDA,26.0,,13.0,,0.042786,,,,,,,,,,,,,
DEMANDA,27.0,,13.0,,0.042786,,,,,,,,,,,,,
DEMANDA,28.0,,13.0,,0.042786,,,,,,,,,,,,,
DEMANDA,29.0,,13.0,,0.085573,,,,,,,,,,,,,
DEMANDA,30.0,,13.0,,0.142621,,,,,,,,,,,,,
DEMANDA,31.0,,13.0,,0.106966,,,,,,,,,,,,,
DEMANDA,32.0,,13.0,,0.149752,,,,,,,,,,,,,
DEMANDA,33.0,,13.0,,0.042786,,,,,,,,,,,,,
DEMANDA,1.0,,14.0,,0.0,,,,,,,,,,,,,
DEMANDA,2.0,,14.0,,0.068629,,,,,,,,,,,,,
DEMANDA,3.0,,14.0,,0.061766,,,,,,,,,,,,,
DEMANDA,4.0,,14.0,,0.082354,,,,,,,,,,,,,
DEMANDA,5.0,,14.0,,0.041177,,,,,,,,,,,,,
DEMANDA,6.0,,14.0,,0.041177,,,,,,,,,,,,,
DEMANDA,7.0,,14.0,,0.137257,,,,,,,,,,,,,
DEMANDA,8.0,,14.0,,0.137257,,,,,,,,,,,,,
DEMANDA,9.0,,14.0,,0.041177,,,,,,,,,,,,,
DEMANDA,10.0,,14.0,,0.041177,,,,,,,,,,,,,
DEMANDA,11.0,,14.0,,0.030883,,,,,,,,,,,,,
DEMANDA,12.0,,14.0,,0.041177,,,,,,,,,,,,,
DEMANDA,13.0,,14.0,,0.041177,,,,,,,,,,,,,
DEMANDA,14.0,,14.0,,0.082354,,,,,,,,,,,,,
DEMANDA,15.0,,14.0,,0.041177,,,,,,,,,,,,,
DEMANDA,16.0,,14.0,,0.041177,,,,,,,,,,,,,
DEMANDA,17.0,,14.0,,0.041177,,,,,,,,,,,,,
DEMANDA,18.0,,14.0,,0.061766,,,,,,,,,,,,,
DEMANDA,19.0,,14.0,,0.061766,,,,,,,,,,,,,
DEMANDA,20.0,,14.0,,0.061766,,,,,,,,,,,,,
DEMANDA,21.0,,14.0,,0.061766,,,,,,,,,,,,,
DEMANDA,22.0,,14.0,,0.061766,,,,,,,,,,,,,
DEMANDA,23.0,,14.0,,0.061766,,,,,,,,,,,,,
DEMANDA,24.0,,14.0,,0.28824,,,,,,,,,,,,,
DEMANDA,25.0,,14.0,,0.28824,,,,,,,,,,,,,
DEMANDA,26.0,,14.0,,0.041177,,,,,,,,,,,,,
DEMANDA,27.0,,14.0,,0.041177,,,,,,,,,,,,,
DEMANDA,28.0,,14.0,,0.041177,,,,,,,,,,,,,
DEMANDA,29.0,,14.0,,0.082354,,,,,,,,,,,,,
DEMANDA,30.0,,14.0,,0.137257,,,,,,,,,,,,,
DEMANDA,31.0,,14.0,,0.102943,,,,,,,,,,,,,
DEMANDA,32.0,,14.0,,0.14412,,,,,,,,,,,,,
DEMANDA,33.0,,14.0,,0.041177,,,,,,,,,,,,,
DEMANDA,1.0,,15.0,,0.0,,,,,,,,,,,,,
DEMANDA,2.0,,15.0,,0.068618,,,,,,,,,,,,,
DEMANDA,3.0,,15.0,,0.061756,,,,,,,,,,,,,
DEMANDA,4.0,,15.0,,0.082341,,,,,,,,,,,,,
DEMANDA,5.0,,15.0,,0.041171,,,,,,,,,,,,,
DEMANDA,6.0,,15.0,,0.041171,,,,,,,,,,,,,
DEMANDA,7.0,,15.0,,0.137235,,,,,,,,,,,,,
DEMANDA,8.0,,15.0,,0.137235,,,,,,,,,,,,,
DEMANDA,9.0,,15.0,,0.041171,,,,,,,,,,,,,
DEMANDA,10.0,,15.0,,0.041171,,,,,,,,,,,,,
DEMANDA,11.0,,15.0,,0.030878,,,,,,,,,,,,,
DEMANDA,12.0,,15.0,,0.041171,,,,,,,,,,,,,
DEMANDA,13.0,,15.0,,0.041171,,,,,,,,,,,,,
DEMANDA,14.0,,15.0,,0.082341,,,,,,,,,,,,,
DEMANDA,15.0,,15.0,,0.041171,,,,,,,,,,,,,
DEMANDA,16.0,,15.0,,0.041171,,,,,,,,,,,,,
DEMANDA,17.0,,15.0,,0.041171,,,,,,,,,,,,,
DEMANDA,18.0,,15.0,,0.061756,,,,,,,,,,,,,
DEMANDA,19.0,,15.0,,0.061756,,,,,,,,,,,,,
DEMANDA,20.0,,15.0,,0.061756,,,,,,,,,,,,,
DEMANDA,21.0,,15.0,,0.061756,,,,,,,,,,,,,
DEMANDA,22.0,,15.0,,0.061756,,,,,,,,,,,,,
DEMANDA,23.0,,15.0,,0.061756,,,,,,,,,,,,,
DEMANDA,24.0,,15.0,,0.288194,,,,,,,,,,,,,
DEMANDA,25.0,,15.0,,0.288194,,,,,,,,,,,,,
DEMANDA,26.0,,15.0,,0.041171,,,,,,,,,,,,,
DEMANDA,27.0,,15.0,,0.041171,,,,,,,,,,,,,
DEMANDA,28.0,,15.0,,0.041171,,,,,,,,,,,,,
DEMANDA,29.0,,15.0,,0.082341,,,,,,,,,,,,,
DEMANDA,30.0,,15.0,,0.137235,,,,,,,,,,,,,
DEMANDA,31.0,,15.0,,0.102926,,,,,,,,,,,,,
DEMANDA,32.0,,15.0,,0.144097,,,,,,,,,,,,,
DEMANDA,33.0,,15.0,,0.041171,,,,,,,,,,,,,
DEMANDA,1.0,,16.0,,0.0,,,,,,,,,,,,,
DEMANDA,2.0,,16.0,,0.071564,,,,,,,,,,,,,
DEMANDA,3.0,,16.0,,0.064407,,,,,,,,,,,,,
DEMANDA,4.0,,16.0,,0.085877,,,,,,,,,,,,,
DEMANDA,5.0,,16.0,,0.042938,,,,,,,,,,,,,
DEMANDA,6.0,,16.0,,0.042938,,,,,,,,,,,,,
DEMANDA,7.0,,16.0,,0.143128,,,,,,,,,,,,,
DEMANDA,8.0,,16.0,,0.143128,,,,,,,,,,,,,
DEMANDA,9.0,,16.0,,0.042938,,,,,,,,,,,,,
DEMANDA,10.0,,16.0,,0.042938,,,,,,,,,,,,,
DEMANDA,11.0,,16.0,,0.032204,,,,,,,,,,,,,
DEMANDA,12.0,,16.0,,0.042938,,,,,,,,,,,,,
DEMANDA,13.0,,16.0,,0.042938,,,,,,,,,,,,,
DEMANDA,14.0,,16.0,,0.085877,,,,,,,,,,,,,
DEMANDA,15.0,,16.0,,0.042938,,,,,,,,,,,,,
DEMANDA,16.0,,16.0,,0.042938,,,,,,,,,,,,,
DEMANDA,17.0,,16.0,,0.042938,,,,,,,,,,,,,
DEMANDA,18.0,,16.0,,0.064407,,,,,,,,,,,,,
DEMANDA,19.0,,16.0,,0.064407,,,,,,,,,,,,,
DEMANDA,20.0,,16.0,,0.064407,,,,,,,,,,,,,
DEMANDA,21.0,,16.0,,0.064407,,,,,,,,,,,,,
DEMANDA,22.0,,16.0,,0.064407,,,,,,,,,,,,,
DEMANDA,23.0,,16.0,,0.064407,,,,,,,,,,,,,
DEMANDA,24.0,,16.0,,0.300568,,,,,,,,,,,,,
DEMANDA,25.0,,16.0,,0.300568,,,,,,,,,,,,,
DEMANDA,26.0,,16.0,,0.042938,,,,,,,,,,,,,
DEMANDA,27.0,,16.0,,0.042938,,,,,,,,,,,,,
DEMANDA,28.0,,16.0,,0.042938,,,,,,,,,,,,,
DEMANDA,29.0,,16.0,,0.085877,,,,,,,,,,,,,
DEMANDA,30.0,,16.0,,0.143128,,,,,,,,,,,,,
DEMANDA,31.0,,16.0,,0.107346,,,,,,,,,,,,,
DEMANDA,32.0,,16.0,,0.150284,,,,,,,,,,,,,
DEMANDA,33.0,,16.0,,0.042938,,,,,,,,,,,,,
DEMANDA,1.0,,17.0,,0.0,,,,,,,,,,,,,
DEMANDA,2.0,,17.0,,0.07621,,,,,,,,,,,,,
DEMANDA,3.0,,17.0,,0.068589,,,,,,,,,,,,,
DEMANDA,4.0,,17.0,,0.091452,,,,,,,,,,,,,
DEMANDA,5.0,,17.0,,0.045726,,,,,,,,,,,,,
DEMANDA,6.0,,17.0,,0.045726,,,,,,,,,,,,,
DEMANDA,7.0,,17.0,,0.15242,,,,,,,,,,,,,
DEMANDA,8.0,,17.0,,0.15242,,,,,,,,,,,,,
DEMANDA,9.0,,17.0,,0.045726,,,,,,,,,,,,,
DEMANDA,10.0,,17.0,,0.045726,,,,,,,,,,,,,
DEMANDA,11.0,,17.0,,0.034294,,,,,,,,,,,,,
DEMANDA,12.0,,17.0,,0.045726,,,,,,,,,,,,,
DEMANDA,13.0,,17.0,,0.045726,,,,,,,,,,,,,
DEMANDA,14.0,,17.0,,0.091452,,,,,,,,,,,,,
DEMANDA,15.0,,17.0,,0.045726,,,,,,,,,,,,,
DEMANDA,16.0,,17.0,,0.045726,,,,,,,,,,,,,
DEMANDA,17.0,,17.0,,0.045726,,,,,,,,,,,,,
DEMANDA,18.0,,17.0,,0.068589,,,,,,,,,,,,,
DEMANDA,19.0,,17.0,,0.068589,,,,,,,,,,,,,
DEMANDA,20.0,,17.0,,0.068589,,,,,,,,,,,,,
DEMANDA,21.0,,17.0,,0.068589,,,,,,,,,,,,,
DEMANDA,22.0,,17.0,,0.068589,,,,,,,,,,,,,
DEMANDA,23.0,,17.0,,0.068589,,,,,,,,,,,,,
DEMANDA,24.0,,17.0,,0.320081,,,,,,,,,,,,,
DEMANDA,25.0,,17.0,,0.320081,,,,,,,,,,,,,
DEMANDA,26.0,,17.0,,0.045726,,,,,,,,,,,,,
DEMANDA,27.0,,17.0,,0.045726,,,,,,,,,,,,,
DEMANDA,28.0,,17.0,,0.045726,,,,,,,,,,,,,
DEMANDA,29.0,,17.0,,0.091452,,,,,,,,,,,,,
DEMANDA,30.0,,17.0,,0.15242,,,,,,,,,,,,,
DEMANDA,31.0,,17.0,,0.114315,,,,,,,,,,,,,
DEMANDA,32.0,,17.0,,0.160041,,,,,,,,,,,,,
DEMANDA,33.0,,17.0,,0.045726,,,,,,,,,,,,,
DEMANDA,1.0,,18.0,,0.0,,,,,,,,,,,,,
DEMANDA,2.0,,18.0,,0.081225,,,,,,,,,,,,,
DEMANDA,3.0,,18.0,,0.073103,,,,,,,,,,,,,
DEMANDA,4.0,,18.0,,0.09747,,,,,,,,,,,,,
DEMANDA,5.0,,18.0,,0.048735,,,,,,,,,,,,,
DEMANDA,6.0,,18.0,,0.048735,,,,,,,,,,,,,
DEMANDA,7.0,,18.0,,0.16245,,,,,,,,,,,,,
DEMANDA,8.0,,18.0,,0.16245,,,,,,,,,,,,,
DEMANDA,9.0,,18.0,,0.048735,,,,,,,,,,,,,
DEMANDA,10.0,,18.0,,0.048735,,,,,,,,,,,,,
DEMANDA,11.0,,18.0,,0.036551,,,,,,,,,,,,,
DEMANDA,12.0,,18.0,,0.048735,,,,,,,,,,,,,
DEMANDA,13.0,,18.0,,0.048735,,,,,,,,,,,,,
DEMANDA,14.0,,18.0,,0.09747,,,,,,,,,,,,,
DEMANDA,15.0,,18.0,,0.048735,,,,,,,,,,,,,
DEMANDA,16.0,,18.0,,0.048735,,,,,,,,,,,,,
DEMANDA,17.0,,18.0,,0.048735,,,,,,,,,,,,,
DEMANDA,18.0,,18.0,,0.073103,,,,,,,,,,,,,
DEMANDA,19.0,,18.0,,0.073103,,,,,,,,,,,,,
DEMANDA,20.0,,18.0,,0.073103,,,,,,,,,,,,,
DEMANDA,21.0,,18.0,,0.073103,,,,,,,,,,,,,
DEMANDA,22.0,,18.0,,0.073103,,,,,,,,,,,,,
DEMANDA,23.0,,18.0,,0.073103,,,,,,,,,,,,,
DEMANDA,24.0,,18.0,,0.341146,,,,,,,,,,,,,
DEMANDA,25.0,,18.0,,0.341146,,,,,,,,,,,,,
DEMANDA,26.0,,18.0,,0.048735,,,,,,,,,,,,,
DEMANDA,27.0,,18.0,,0.048735,,,,,,,,,,,,,
DEMANDA,28.0,,18.0,,0.048735,,,,,,,,,,,,,
DEMANDA,29.0,,18.0,,0.09747,,,,,,,,,,,,,
DEMANDA,30.0,,18.0,,0.16245,,,,,,,,,,,,,
DEMANDA,31.0,,18.0,,0.121838,,,,,,,,,,,,,
DEMANDA,32.0,,18.0,,0.170573,,,,,,,,,,,,,
DEMANDA,33.0,,18.0,,0.048735,,,,,,,,,,,,,
DEMANDA,1.0,,19.0,,0.0,,,,,,,,,,,,,
DEMANDA,2.0,,19.0,,0.090785,,,,,,,,,,,,,
DEMANDA,3.0,,19.0,,0.081707,,,,,,,,,,,,,
DEMANDA,4.0,,19.0,,0.108943,,,,,,,,,,,,,
DEMANDA,5.0,,19.0,,0.054471,,,,,,,,,,,,,
DEMANDA,6.0,,19.0,,0.054471,,,,,,,,,,,,,
DEMANDA,7.0,,19.0,,0.181571,,,,,,,,,,,,,
DEMANDA,8.0,,19.0,,0.181571,,,,,,,,,,,,,
DEMANDA,9.0,,19.0,,0.054471,,,,,,,,,,,,,
DEMANDA,10.0,,19.0,,0.054471,,,,,,,,,,,,,
DEMANDA,11.0,,19.0,,0.040853,,,,,,,,,,,,,
DEMANDA,12.0,,19.0,,0.054471,,,,,,,,,,,,,
DEMANDA,13.0,,19.0,,0.054471,,,,,,,,,,,,,
DEMANDA,14.0,,19.0,,0.108943,,,,,,,,,,,,,
DEMANDA,15.0,,19.0,,0.054471,,,,,,,,,,,,,
DEMANDA,16.0,,19.0,,0.054471,,,,,,,,,,,,,
DEMANDA,17.0,,19.0,,0.054471,,,,,,,,,,,,,
DEMANDA,18.0,,19.0,,0.081707,,,,,,,,,,,,,
DEMANDA,19.0,,19.0,,0.081707,,,,,,,,,,,,,
DEMANDA,20.0,,19.0,,0.081707,,,,,,,,,,,,,
DEMANDA,21.0,,19.0,,0.081707,,,,,,,,,,,,,
DEMANDA,22.0,,19.0,,0.081707,,,,,,,,,,,,,
DEMANDA,23.0,,19.0,,0.081707,,,,,,,,,,,,,
DEMANDA,24.0,,19.0,,0.381299,,,,,,,,,,,,,
DEMANDA,25.0,,19.0,,0.381299,,,,,,,,,,,,,
DEMANDA,26.0,,19.0,,0.054471,,,,,,,,,,,,,
DEMANDA,27.0,,19.0,,0.054471,,,,,,,,,,,,,
DEMANDA,28.0,,19.0,,0.054471,,,,,,,,,,,,,
DEMANDA,29.0,,19.0,,0.108943,,,,,,,,,,,,,
DEMANDA,30.0,,19.0,,0.181571,,,,,,,,,,,,,
DEMANDA,31.0,,19.0,,0.136178,,,,,,,,,,,,,
DEMANDA,32.0,,19.0,,0.190649,,,,,,,,,,,,,
DEMANDA,33.0,,19.0,,0.054471,,,,,,,,,,,,,
DEMANDA,1.0,,20.0,,0.0,,,,,,,,,,,,,
DEMANDA,2.0,,20.0,,0.093383,,,,,,,,,,,,,
DEMANDA,3.0,,20.0,,0.084045,,,,,,,,,,,,,
DEMANDA,4.0,,20.0,,0.11206,,,,,,,,,,,,,
DEMANDA,5.0,,20.0,,0.05603,,,,,,,,,,,,,
DEMANDA,6.0,,20.0,,0.05603,,,,,,,,,,,,,
DEMANDA,7.0,,20.0,,0.186766,,,,,,,,,,,,,
DEMANDA,8.0,,20.0,,0.186766,,,,,,,,,,,,,
DEMANDA,9.0,,20.0,,0.05603,,,,,,,,,,,,,
DEMANDA,10.0,,20.0,,0.05603,,,,,,,,,,,,,
DEMANDA,11.0,,20.0,,0.042022,,,,,,,,,,,,,
DEMANDA,12.0,,20.0,,0.05603,,,,,,,,,,,,,
DEMANDA,13.0,,20.0,,0.05603,,,,,,,,,,,,,
DEMANDA,14.0,,20.0,,0.11206,,,,,,,,,,,,,
DEMANDA,15.0,,20.0,,0.05603,,,,,,,,,,,,,
DEMANDA,16.0,,20.0,,0.05603,,,,,,,,,,,,,
DEMANDA,17.0,,20.0,,0.05603,,,,,,,,,,,,,
DEMANDA,18.0,,20.0,,0.084045,,,,,,,,,,,,,
DEMANDA,19.0,,20.0,,0.084045,,,,,,,,,,,,,
DEMANDA,20.0,,20.0,,0.084045,,,,,,,,,,,,,
DEMANDA,21.0,,20.0,,0.084045,,,,,,,,,,,,,
DEMANDA,22.0,,20.0,,0.084045,,,,,,,,,,,,,
DEMANDA,23.0,,20.0,,0.084045,,,,,,,,,,,,,
DEMANDA,24.0,,20.0,,0.392209,,,,,,,,,,,,,
DEMANDA,25.0,,20.0,,0.392209,,,,,,,,,,,,,
DEMANDA,26.0,,20.0,,0.05603,,,,,,,,,,,,,
DEMANDA,27.0,,20.0,,0.05603,,,,,,,,,,,,,
DEMANDA,28.0,,20.0,,0.05603,,,,,,,,,,,,,
DEMANDA,29.0,,20.0,,0.11206,,,,,,,,,,,,,
DEMANDA,30.0,,20.0,,0.186766,,,,,,,,,,,,,
DEMANDA,31.0,,20.0,,0.140075,,,,,,,,,,,,,
DEMANDA,32.0,,20.0,,0.196105,,,,,,,,,,,,,
DEMANDA,33.0,,20.0,,0.05603,,,,,,,,,,,,,
DEMANDA,1.0,,21.0,,0.0,,,,,,,,,,,,,
DEMANDA,2.0,,21.0,,0.094307,,,,,,,,,,,,,
DEMANDA,3.0,,21.0,,0.084876,,,,,,,,,,,,,
DEMANDA,4.0,,21.0,,0.113168,,,,,,,,,,,,,
DEMANDA,5.0,,21.0,,0.056584,,,,,,,,,,,,,
DEMANDA,6.0,,21.0,,0.056584,,,,,,,,,,,,,
DEMANDA,7.0,,21.0,,0.188613,,,,,,,,,,,,,
DEMANDA,8.0,,21.0,,0.188613,,,,,,,,,,,,,
DEMANDA,9.0,,21.0,,0.056584,,,,,,,,,,,,,
DEMANDA,10.0,,21.0,,0.056584,,,,,,,,,,,,,
DEMANDA,11.0,,21.0,,0.042438,,,,,,,,,,,,,
DEMANDA,12.0,,21.0,,0.056584,,,,,,,,,,,,,
DEMANDA,13.0,,21.0,,0.056584,,,,,,,,,,,,,
DEMANDA,14.0,,21.0,,0.113168,,,,,,,,,,,,,
DEMANDA,15.0,,21.0,,0.056584,,,,,,,,,,,,,
DEMANDA,16.0,,21.0,,0.056584,,,,,,,,,,,,,
DEMANDA,17.0,,21.0,,0.056584,,,,,,,,,,,,,
DEMANDA,18.0,,21.0,,0.084876,,,,,,,,,,,,,
DEMANDA,19.0,,21.0,,0.084876,,,,,,,,,,,,,
DEMANDA,20.0,,21.0,,0.084876,,,,,,,,,,,,,
DEMANDA,21.0,,21.0,,0.084876,,,,,,,,,,,,,
DEMANDA,22.0,,21.0,,0.084876,,,,,,,,,,,,,
DEMANDA,23.0,,21.0,,0.084876,,,,,,,,,,,,,
DEMANDA,24.0,,21.0,,0.396088,,,,,,,,,,,,,
DEMANDA,25.0,,21.0,,0.396088,,,,,,,,,,,,,
DEMANDA,26.0,,21.0,,0.056584,,,,,,,,,,,,,
DEMANDA,27.0,,21.0,,0.056584,,,,,,,,,,,,,
DEMANDA,28.0,,21.0,,0.056584,,,,,,,,,,,,,
DEMANDA,29.0,,21.0,,0.113168,,,,,,,,,,,,,
DEMANDA,30.0,,21.0,,0.188613,,,,,,,,,,,,,
DEMANDA,31.0,,21.0,,0.14146,,,,,,,,,,,,,
DEMANDA,32.0,,21.0,,0.198044,,,,,,,,,,,,,
DEMANDA,33.0,,21.0,,0.056584,,,,,,,,,,,,,
DEMANDA,1.0,,22.0,,0.0,,,,,,,,,,,,,
DEMANDA,2.0,,22.0,,0.097602,,,,,,,,,,,,,
DEMANDA,3.0,,22.0,,0.087842,,,,,,,,,,,,,
DEMANDA,4.0,,22.0,,0.117122,,,,,,,,,,,,,
DEMANDA,5.0,,22.0,,0.058561,,,,,,,,,,,,,
DEMANDA,6.0,,22.0,,0.058561,,,,,,,,,,,,,
DEMANDA,7.0,,22.0,,0.195204,,,,,,,,,,,,,
DEMANDA,8.0,,22.0,,0.195204,,,,,,,,,,,,,
DEMANDA,9.0,,22.0,,0.058561,,,,,,,,,,,,,
DEMANDA,10.0,,22.0,,0.058561,,,,,,,,,,,,,
DEMANDA,11.0,,22.0,,0.043921,,,,,,,,,,,,,
DEMANDA,12.0,,22.0,,0.058561,,,,,,,,,,,,,
DEMANDA,13.0,,22.0,,0.058561,,,,,,,,,,,,,
DEMANDA,14.0,,22.0,,0.117122,,,,,,,,,,,,,
DEMANDA,15.0,,22.0,,0.058561,,,,,,,,,,,,,
DEMANDA,16.0,,22.0,,0.058561,,,,,,,,,,,,,
DEMANDA,17.0,,22.0,,0.058561,,,,,,,,,,,,,
DEMANDA,18.0,,22.0,,0.087842,,,,,,,,,,,,,
DEMANDA,19.0,,22.0,,0.087842,,,,,,,,,,,,,
DEMANDA,20.0,,22.0,,0.087842,,,,,,,,,,,,,
DEMANDA,21.0,,22.0,,0.087842,,,,,,,,,,,,,
DEMANDA,22.0,,22.0,,0.087842,,,,,,,,,,,,,
DEMANDA,23.0,,22.0,,0.087842,,,,,,,,,,,,,
DEMANDA,24.0,,22.0,,0.409928,,,,,,,,,,,,,
DEMANDA,25.0,,22.0,,0.409928,,,,,,,,,,,,,
DEMANDA,26.0,,22.0,,0.058561,,,,,,,,,,,,,
DEMANDA,27.0,,22.0,,0.058561,,,,,,,,,,,,,
DEMANDA,28.0,,22.0,,0.058561,,,,,,,,,,,,,
DEMANDA,29.0,,22.0,,0.117122,,,,,,,,,,,,,
DEMANDA,30.0,,22.0,,0.195204,,,,,,,,,,,,,
DEMANDA,31.0,,22.0,,0.146403,,,,,,,,,,,,,
DEMANDA,32.0,,22.0,,0.204964,,,,,,,,,,,,,
DEMANDA,33.0,,22.0,,0.058561,,,,,,,,,,,,,
DEMANDA,1.0,,23.0,,0.0,,,,,,,,,,,,,
