tipo,i,j,t,ativo,valor,F_max,b,R,c_loss,eta_ch,eta_dis,P_ch_max,P_dis_max,E_min,E_max,E0,c_ch,c_dis
DEMANDA,32,,7.0,,0.104228,,,,,,,,,,,,,
DEMANDA,33,,7.0,,0.104228,,,,,,,,,,,,,
DEMANDA,1,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,2,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,3,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,4,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,5,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,6,,8.0,,0.003068,,,,,,,,,,,,,
DEMANDA,7,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,8,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,9,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,10,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,11,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,12,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,13,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,14,,8.0,,0.003068,,,,,,,,,,,,,
DEMANDA,15,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,16,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,17,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,18,,8.0,,0.003068,,,,,,,,,,,,,
DEMANDA,19,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,20,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,21,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,22,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,23,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,24,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,25,,8.0,,0.003068,,,,,,,,,,,,,
DEMANDA,26,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,27,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,28,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,29,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,30,,8.0,,0.003068,,,,,,,,,,,,,
DEMANDA,31,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,32,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,33,,8.0,,0.102265,,,,,,,,,,,,,
DEMANDA,1,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,2,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,3,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,4,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,5,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,6,,9.0,,0.002961,,,,,,,,,,,,,
DEMANDA,7,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,8,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,9,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,10,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,11,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,12,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,13,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,14,,9.0,,0.002961,,,,,,,,,,,,,
DEMANDA,15,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,16,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,17,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,18,,9.0,,0.002961,,,,,,,,,,,,,
DEMANDA,19,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,20,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,21,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,22,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,23,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,24,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,25,,9.0,,0.002961,,,,,,,,,,,,,
DEMANDA,26,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,27,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,28,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,29,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,30,,9.0,,0.002961,,,,,,,,,,,,,
DEMANDA,31,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,32,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,33,,9.0,,0.098709,,,,,,,,,,,,,
DEMANDA,1,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,2,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,3,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,4,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,5,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,6,,10.0,,0.002893,,,,,,,,,,,,,
DEMANDA,7,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,8,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,9,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,10,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,11,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,12,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,13,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,14,,10.0,,0.002893,,,,,,,,,,,,,
DEMANDA,15,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,16,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,17,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,18,,10.0,,0.002893,,,,,,,,,,,,,
DEMANDA,19,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,20,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,21,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,22,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,23,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,24,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,25,,10.0,,0.002893,,,,,,,,,,,,,
DEMANDA,26,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,27,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,28,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,29,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,30,,10.0,,0.002893,,,,,,,,,,,,,
DEMANDA,31,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,32,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,33,,10.0,,0.096437,,,,,,,,,,,,,
DEMANDA,1,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,2,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,3,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,4,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,5,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,6,,11.0,,0.002881,,,,,,,,,,,,,
DEMANDA,7,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,8,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,9,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,10,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,11,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,12,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,13,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,14,,11.0,,0.002881,,,,,,,,,,,,,
DEMANDA,15,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,16,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,17,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,18,,11.0,,0.002881,,,,,,,,,,,,,
DEMANDA,19,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,20,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,21,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,22,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,23,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,24,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,25,,11.0,,0.002881,,,,,,,,,,,,,
DEMANDA,26,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,27,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,28,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,29,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,30,,11.0,,0.002881,,,,,,,,,,,,,
DEMANDA,31,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,32,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,33,,11.0,,0.096041,,,,,,,,,,,,,
DEMANDA,1,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,2,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,3,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,4,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,5,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,6,,12.0,,0.002877,,,,,,,,,,,,,
DEMANDA,7,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,8,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,9,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,10,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,11,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,12,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,13,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,14,,12.0,,0.002877,,,,,,,,,,,,,
DEMANDA,15,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,16,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,17,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,18,,12.0,,0.002877,,,,,,,,,,,,,
DEMANDA,19,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,20,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,21,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,22,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,23,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,24,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,25,,12.0,,0.002877,,,,,,,,,,,,,
DEMANDA,26,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,27,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,28,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,29,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,30,,12.0,,0.002877,,,,,,,,,,,,,
DEMANDA,31,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,32,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,33,,12.0,,0.095901,,,,,,,,,,,,,
DEMANDA,1,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,2,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,3,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,4,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,5,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,6,,13.0,,0.002823,,,,,,,,,,,,,
DEMANDA,7,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,8,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,9,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,10,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,11,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,12,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,13,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,14,,13.0,,0.002823,,,,,,,,,,,,,
DEMANDA,15,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,16,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,17,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,18,,13.0,,0.002823,,,,,,,,,,,,,
DEMANDA,19,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,20,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,21,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,22,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,23,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,24,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,25,,13.0,,0.002823,,,,,,,,,,,,,
DEMANDA,26,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,27,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,28,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,29,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,30,,13.0,,0.002823,,,,,,,,,,,,,
DEMANDA,31,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,32,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,33,,13.0,,0.09411,,,,,,,,,,,,,
DEMANDA,1,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,2,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,3,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,4,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,5,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,6,,14.0,,0.002717,,,,,,,,,,,,,
DEMANDA,7,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,8,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,9,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,10,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,11,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,12,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,13,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,14,,14.0,,0.002717,,,,,,,,,,,,,
DEMANDA,15,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,16,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,17,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,18,,14.0,,0.002717,,,,,,,,,,,,,
DEMANDA,19,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,20,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,21,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,22,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,23,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,24,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,25,,14.0,,0.002717,,,,,,,,,,,,,
DEMANDA,26,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,27,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,28,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,29,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,30,,14.0,,0.002717,,,,,,,,,,,,,
DEMANDA,31,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,32,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,33,,14.0,,0.09057,,,,,,,,,,,,,
DEMANDA,1,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,2,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,3,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,4,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,5,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,6,,15.0,,0.002717,,,,,,,,,,,,,
DEMANDA,7,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,8,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,9,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,10,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,11,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,12,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,13,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,14,,15.0,,0.002717,,,,,,,,,,,,,
DEMANDA,15,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,16,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,17,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,18,,15.0,,0.002717,,,,,,,,,,,,,
DEMANDA,19,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,20,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,21,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,22,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,23,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,24,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,25,,15.0,,0.002717,,,,,,,,,,,,,
DEMANDA,26,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,27,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,28,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,29,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,30,,15.0,,0.002717,,,,,,,,,,,,,
DEMANDA,31,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,32,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,33,,15.0,,0.090556,,,,,,,,,,,,,
DEMANDA,1,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,2,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,3,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,4,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,5,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,6,,16.0,,0.002833,,,,,,,,,,,,,
DEMANDA,7,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,8,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,9,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,10,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,11,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,12,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,13,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,14,,16.0,,0.002833,,,,,,,,,,,,,
DEMANDA,15,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,16,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,17,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,18,,16.0,,0.002833,,,,,,,,,,,,,
DEMANDA,19,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,20,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,21,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,22,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,23,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,24,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,25,,16.0,,0.002833,,,,,,,,,,,,,
DEMANDA,26,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,27,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,28,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,29,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,30,,16.0,,0.002833,,,,,,,,,,,,,
DEMANDA,31,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,32,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,33,,16.0,,0.094444,,,,,,,,,,,,,
DEMANDA,1,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,2,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,3,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,4,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,5,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,6,,17.0,,0.003017,,,,,,,,,,,,,
DEMANDA,7,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,8,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,9,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,10,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,11,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,12,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,13,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,14,,17.0,,0.003017,,,,,,,,,,,,,
DEMANDA,15,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,16,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,17,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,18,,17.0,,0.003017,,,,,,,,,,,,,
DEMANDA,19,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,20,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,21,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,22,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,23,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,24,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,25,,17.0,,0.003017,,,,,,,,,,,,,
DEMANDA,26,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,27,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,28,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,29,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,30,,17.0,,0.003017,,,,,,,,,,,,,
DEMANDA,31,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,32,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,33,,17.0,,0.100575,,,,,,,,,,,,,
DEMANDA,1,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,2,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,3,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,4,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,5,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,6,,18.0,,0.003216,,,,,,,,,,,,,
DEMANDA,7,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,8,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,9,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,10,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,11,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,12,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,13,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,14,,18.0,,0.003216,,,,,,,,,,,,,
DEMANDA,15,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,16,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,17,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,18,,18.0,,0.003216,,,,,,,,,,,,,
DEMANDA,19,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,20,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,21,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,22,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,23,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,24,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,25,,18.0,,0.003216,,,,,,,,,,,,,
DEMANDA,26,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,27,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,28,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,29,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,30,,18.0,,0.003216,,,,,,,,,,,,,
DEMANDA,31,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,32,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,33,,18.0,,0.107194,,,,,,,,,,,,,
DEMANDA,1,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,2,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,3,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,4,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,5,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,6,,19.0,,0.003594,,,,,,,,,,,,,
DEMANDA,7,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,8,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,9,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,10,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,11,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,12,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,13,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,14,,19.0,,0.003594,,,,,,,,,,,,,
DEMANDA,15,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,16,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,17,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,18,,19.0,,0.003594,,,,,,,,,,,,,
DEMANDA,19,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,20,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,21,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,22,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,23,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,24,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,25,,19.0,,0.003594,,,,,,,,,,,,,
DEMANDA,26,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,27,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,28,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,29,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,30,,19.0,,0.003594,,,,,,,,,,,,,
DEMANDA,31,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,32,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,33,,19.0,,0.119811,,,,,,,,,,,,,
DEMANDA,1,,20.0,,0.123239,,,,,,,,,,,,,
DEMANDA,2,,20.0,,0.123239,,,,,,,,,,,,,
DEMANDA,3,,20.0,,0.123239,,,,,,,,,,,,,
DEMANDA,4,,20.0,,0.123239,,,,,,,,,,,,,
DEMANDA,5,,20.0,,0.123239,,,,,,,,,,,,,
DEMANDA,6,,20.0,,0.003697,,,,,,,,,,,,,
DEMANDA,7,,20.0,,0.123239,,,,,,,,,,,,,
DEMANDA,8,,20.0,,0.123239,,,,,,,,,,,,,
DEMANDA,9,,20.0,,0.123239,,,,,,,,,,,,,
DEMANDA,10,,20.0,,0.123239,,,,,,,,,,,,,
DEMANDA,11,,20.0,,0.123239,,,,,,,,,,,,,
DEMANDA,12,,20.0,,0.123239,,,,,,,,,,,,,
DEMANDA,13,,20.0,,0.123239,,,,,,,,,,,,,
DEMANDA,14,,20.0,,0.003697,,,,,,,,,,,,,
DEMANDA,15,,20.0,,0.123239,,,,,,,,,,,,,
DEMANDA,16,,20.0,,0.123239,,,,,,,,,,,,,
DEMANDA,17,,20.0,,0.123239,,,,,,,,,,,,,
DEMANDA,18,,20.0,,0.003697,,,,,,,,,,,,,
DEMANDA,19,,20.0,,0.123239,,,,,,,,,,,,,
DEMANDA,20,,20.0,,0.123239,,,,,,,,,,,,,
DEMANDA,21,,20.0,,0.123239,,,,,,,,,,,,,
DEMANDA,22,,20.0,,0.123239,,,,,,,,,,,,,
DEMANDA,23,,20.0,,0.123239,,,,,,,,,,,,,
